"Species","Longitude","Latitude"
"Chelostoma florisomne",8.5384,47.73289
"Chelostoma florisomne",9.06597,47.54679
"Chelostoma florisomne",8.5962,47.32756
"Chelostoma florisomne",7.93392,47.24236
"Chelostoma florisomne",7.80369,47.51267
"Chelostoma florisomne",8.85953,47.27964
"Chelostoma florisomne",9.757,46.63514
"Chelostoma florisomne",7.73731,47.51286
"Chelostoma florisomne",6.49068,46.69976
"Chelostoma florisomne",10.42191,46.84471
"Chelostoma florisomne",8.67273,47.77651
"Chelostoma florisomne",8.78326,46.87572
"Chelostoma florisomne",7.07387,47.4677
"Chelostoma florisomne",7.93309,47.15241
"Chelostoma florisomne",8.85714,47.18971
"Chelostoma florisomne",8.57418,46.29322
"Chelostoma florisomne",7.99761,47.01719
"Chelostoma florisomne",8.38897,46.8347
"Chelostoma florisomne",6.68554,46.79117
"Chelostoma florisomne",8.72738,47.28119
"Chelostoma florisomne",7.27436,46.97345
"Chelostoma florisomne",6.88477,46.52245
"Chelostoma florisomne",7.01824,46.11821
"Chelostoma florisomne",7.86825,47.28759
"Chelostoma florisomne",6.82167,46.3422
"Chelostoma florisomne",6.55458,46.79023
"Chelostoma florisomne",9.13381,47.5908
"Chelostoma florisomne",7.01789,46.16319
"Chelostoma florisomne",6.49226,46.60981
"Chelostoma florisomne",6.88059,46.92723
"Chelostoma florisomne",7.08351,46.02848
"Chelostoma florisomne",8.3264,47.01512
"Chelostoma florisomne",8.86193,47.36957
"Chelostoma florisomne",7.07418,47.42273
"Chelostoma florisomne",8.26133,47.06058
"Chelostoma florisomne",8.86917,47.63934
"Chelostoma florisomne",9.61378,46.323
"Chelostoma florisomne",9.13524,47.63576
"Chelostoma florisomne",7.79614,46.3883
"Chelostoma florisomne",8.51375,46.51872
"Chelostoma florisomne",7.21057,46.52357
"Chelostoma florisomne",9.05775,47.27703
"Chelostoma florisomne",7.3399,47.06348
"Chelostoma florisomne",7.99574,46.83729
"Chelostoma florisomne",6.618,46.92565
"Chelostoma florisomne",9.02044,46.01794
"Chelostoma florisomne",7.4062,46.2989
"Chelostoma florisomne",7.07479,47.33278
"Chelostoma florisomne",7.01153,46.97277
"Chelostoma florisomne",8.58844,46.96781
"Chelostoma florisomne",7.47176,47.4233
"Chelostoma florisomne",8.32122,46.7003
"Chelostoma florisomne",9.26208,47.45391
"Chelostoma florisomne",7.01009,47.15267
"Chelostoma florisomne",9.26517,47.54382
"Chelostoma florisomne",8.00233,47.46691
"Chelostoma florisomne",9.56118,46.63896
"Chelostoma florisomne",7.53719,46.97353
"Chelostoma florisomne",8.85476,47.09977
"Chelostoma florisomne",7.40578,46.97357
"Chelostoma florisomne",9.51143,47.04481
"Chelostoma florisomne",6.1702,46.42674
"Chelostoma florisomne",7.47146,46.92859
"Chelostoma florisomne",9.62464,46.59277
"Chelostoma florisomne",8.19489,47.01606
"Chelostoma florisomne",7.08292,46.11843
"Chelostoma florisomne",9.00221,47.63762
"Chelostoma florisomne",8.52184,46.92348
"Chelostoma florisomne",8.19935,47.33086
"Chelostoma florisomne",7.47101,46.16397
"Chelostoma florisomne",6.55826,46.56536
"Chelostoma florisomne",8.59231,47.14769
"Chelostoma florisomne",8.60109,47.55239
"Chelostoma florisomne",7.40611,46.43384
"Chelostoma florisomne",6.49147,46.65479
"Chelostoma florisomne",9.55941,46.594
"Chelostoma florisomne",9.03092,46.37769
"Chelostoma florisomne",9.10834,46.78147
"Chelostoma florisomne",9.56649,46.77385
"Chelostoma florisomne",8.26759,47.46531
"Chelostoma florisomne",9.64112,46.9974
"Chelostoma florisomne",8.20063,47.4208
"Chelostoma florisomne",7.5376,47.1984
"Chelostoma florisomne",7.01081,47.06272
"Chelostoma florisomne",8.96595,46.37858
"Chelostoma florisomne",7.60061,46.20884
"Chelostoma florisomne",8.45705,46.96905
"Chelostoma florisomne",8.65822,47.14701
"Chelostoma florisomne",7.47159,47.15347
"Chelostoma florisomne",7.53566,46.11896
"Chelostoma florisomne",9.06322,47.45687
"Chelostoma florisomne",9.17235,46.73552
"Chelostoma florisomne",8.6613,47.28191
"Chelostoma florisomne",8.99824,47.50275
"Chelostoma florisomne",8.59328,47.19266
"Chelostoma florisomne",7.20904,46.88339
"Chelostoma florisomne",8.00091,47.332
"Chelostoma florisomne",5.98115,46.19953
"Chelostoma florisomne",8.12913,47.01647
"Chelostoma florisomne",7.73211,46.5684
"Chelostoma florisomne",9.95279,46.63099
"Chelostoma florisomne",8.9231,47.18888
"Chelostoma florisomne",8.19999,47.37583
"Chelostoma florisomne",7.99996,47.24205
"Chelostoma florisomne",6.88199,46.7923
"Chelostoma florisomne",9.06873,47.63671
"Chelostoma florisomne",6.88106,46.88225
"Chelostoma florisomne",9.06459,47.50183
"Chelostoma florisomne",7.79822,46.70315
"Chelostoma florisomne",8.5789,46.51809
"Chelostoma florisomne",8.33163,47.32991
"Chelostoma florisomne",9.32677,47.40789
"Chelostoma florisomne",7.33982,47.10845
"Chelostoma florisomne",9.3963,47.4967
"Chelostoma florisomne",8.32343,46.83522
"Chelostoma florisomne",8.90583,46.55932
"Chelostoma florisomne",7.74374,46.31649
"Chelostoma florisomne",7.53671,46.70367
"Chelostoma florisomne",8.46047,47.14894
"Chelostoma florisomne",8.58748,46.92284
"Chelostoma florisomne",8.63906,46.29255
"Chelostoma florisomne",7.92573,46.34284
"Chelostoma florisomne",9.19728,47.49989
"Chelostoma florisomne",9.12381,47.27608
"Chelostoma florisomne",8.5273,47.1933
"Chelostoma florisomne",9.51911,47.24263
"Chelostoma florisomne",8.53282,47.46311
"Chelostoma florisomne",8.003288,47.556838
"Chelostoma florisomne",9.514914,47.134728
"Chelostoma florisomne",10.128384,46.221934
"Chelostoma florisomne",7.804003,47.557638
"Chelostoma florisomne",8.334655,47.509779
"Chelostoma florisomne",8.525478,47.103357
"Chelostoma florisomne",9.440619,46.911095
"Chelostoma florisomne",7.870797,47.602377
"Chelostoma florisomne",7.671144,47.55798
"Chelostoma florisomne",9.31883,47.183089
"Chelostoma florisomne",9.312528,47.003241
"Chelostoma florisomne",9.266625,46.846045
"Chelostoma florisomne",7.886149,47.179365
"Chelostoma florisomne",7.337091,46.393236
"Chelostoma florisomne",8.9095,46.69423
"Chelostoma florisomne",8.98128,46.91821
"Chelostoma florisomne",8.32789,47.10506
"Chelostoma florisomne",9.25136,47.13919
