"Species","Longitude","Latitude"
"Andrena flavipes",7.014382,46.612963
"Andrena flavipes",6.622105,46.655807
"Andrena flavipes",7.079651,46.613188
"Andrena flavipes",8.670633,47.686587
"Andrena flavipes",7.671144,47.55798
"Andrena flavipes",8.401835,47.554213
"Andrena flavipes",7.870797,47.602377
"Andrena flavipes",8.662331,47.326876
"Andrena flavipes",7.804312,47.602605
"Andrena flavipes",8.65109,46.832213
"Andrena flavipes",8.472627,47.778456
"Andrena flavipes",7.737574,47.557828
"Andrena flavipes",7.147343,46.163598
"Andrena flavipes",8.730642,47.416087
"Andrena flavipes",6.163432,46.355102
"Andrena flavipes",8.46652,47.46371
"Andrena flavipes",7.1432,46.92821
"Andrena flavipes",6.17335,46.29182
