"Species","Longitude","Latitude"
"Bombus terrestris",8.46478,47.37378
"Bombus terrestris",6.48989,46.74473
"Bombus terrestris",8.13087,47.15139
"Bombus terrestris",9.06185,47.41191
"Bombus terrestris",7.01081,47.06272
"Bombus terrestris",7.47176,47.4233
"Bombus terrestris",9.06048,47.36695
"Bombus terrestris",7.47167,47.28839
"Bombus terrestris",7.60236,46.79355
"Bombus terrestris",6.87918,47.06215
"Bombus terrestris",8.80149,47.59518
"Bombus terrestris",8.46826,47.55364
"Bombus terrestris",7.1417,47.19806
"Bombus terrestris",8.26064,47.01561
"Bombus terrestris",7.14295,46.97319
"Bombus terrestris",6.75102,46.79159
"Bombus terrestris",6.81651,46.79196
"Bombus terrestris",6.23123,46.60734
"Bombus terrestris",7.40625,46.20895
"Bombus terrestris",7.47135,46.74868
"Bombus terrestris",8.59328,47.19266
"Bombus terrestris",7.33974,47.15343
"Bombus terrestris",7.33931,47.37829
"Bombus terrestris",7.27436,46.97345
"Bombus terrestris",9.32836,47.45284
"Bombus terrestris",7.07479,47.33278
"Bombus terrestris",8.20192,47.51073
"Bombus terrestris",9.06459,47.50183
"Bombus terrestris",7.28954,46.24484
"Bombus terrestris",7.40586,46.83864
"Bombus terrestris",7.86009,46.25315
"Bombus terrestris",7.20923,46.83841
"Bombus terrestris",7.53752,47.15343
"Bombus terrestris",6.74987,46.88154
"Bombus terrestris",8.53561,47.598
"Bombus terrestris",7.87006,47.51244
"Bombus terrestris",9.05502,47.1871
"Bombus terrestris",8.5384,47.73289
"Bombus terrestris",8.67273,47.77651
"Bombus terrestris",8.05921,46.65705
"Bombus terrestris",8.93442,47.59354
"Bombus terrestris",7.27414,47.04541
"Bombus terrestris",8.60109,47.55239
"Bombus terrestris",8.59037,47.05775
"Bombus terrestris",8.76442,46.11121
"Bombus terrestris",6.49068,46.69976
"Bombus terrestris",8.60604,47.7772
"Bombus terrestris",8.12112,46.38682
"Bombus terrestris",9.12381,47.27608
"Bombus terrestris",9.22435,46.32982
"Bombus terrestris",9.39464,47.45174
"Bombus terrestris",8.60307,47.64231
"Bombus terrestris",7.53819,47.5132
"Bombus terrestris",8.84414,46.69505
"Bombus terrestris",9.01655,45.88303
"Bombus terrestris",8.53747,47.68793
"Bombus terrestris",9.4114,46.83062
"Bombus terrestris",8.39616,47.23944
"Bombus terrestris",7.20788,47.15324
"Bombus terrestris",7.53769,47.24338
"Bombus terrestris",7.66977,47.24319
"Bombus terrestris",7.99667,46.92724
"Bombus terrestris",8.9534,45.92889
"Bombus terrestris",8.79232,47.23547
"Bombus terrestris",8.53468,47.55304
"Bombus terrestris",6.62074,46.74575
"Bombus terrestris",8.47088,47.68854
