"Species","Longitude","Latitude"
"Bombus hortorum",9.09452,46.33179
"Bombus hortorum",8.40102,47.50925
"Bombus hortorum",6.23624,46.38248
"Bombus hortorum",9.74548,46.36539
"Bombus hortorum",8.7263,47.23623
"Bombus hortorum",7.53719,46.97353
"Bombus hortorum",6.88246,46.74733
"Bombus hortorum",6.23424,46.47242
"Bombus hortorum",7.14369,46.83826
"Bombus hortorum",9.00089,47.59267
"Bombus hortorum",8.06652,47.28668
"Bombus hortorum",7.73456,47.01817
"Bombus hortorum",9.23926,46.77948
"Bombus hortorum",6.62142,46.70077
"Bombus hortorum",6.95236,46.25288
"Bombus hortorum",9.17235,46.73552
"Bombus hortorum",8.33088,47.28494
"Bombus hortorum",7.53695,46.8386
"Bombus hortorum",8.52822,47.23827
"Bombus hortorum",8.90583,46.55932
"Bombus hortorum",6.95034,46.47777
"Bombus hortorum",7.80338,47.4677
"Bombus hortorum",9.30627,46.82339
"Bombus hortorum",8.39697,47.28441
"Bombus hortorum",8.26899,47.55524
"Bombus hortorum",8.38738,46.74475
"Bombus hortorum",7.14295,46.97319
"Bombus hortorum",8.19871,47.28589
"Bombus hortorum",8.3994,47.41932
"Bombus hortorum",7.73138,46.43347
"Bombus hortorum",6.48751,46.87965
"Bombus hortorum",8.32269,46.79025
"Bombus hortorum",6.756716,46.341834
"Bombus hortorum",7.080545,46.478255
"Bombus hortorum",9.5045,46.864968
"Bombus hortorum",8.059211,46.657042
"Bombus hortorum",9.296954,46.553598
"Bombus hortorum",8.25246,46.475905
"Bombus hortorum",8.923104,47.188873
"Bombus hortorum",8.518228,46.743582
"Bombus hortorum",9.363732,46.597478
"Bombus hortorum",6.045894,46.200371
"Bombus hortorum",10.474726,46.61826
"Bombus hortorum",6.818063,46.657042
"Bombus hortorum",8.003288,47.556838
"Bombus hortorum",8.44442,46.29444
"Bombus hortorum",8.842973,46.650079
"Bombus hortorum",7.666326,46.433613
"Bombus hortorum",8.11887,46.206905
"Bombus hortorum",9.224353,46.329813
"Bombus hortorum",9.57541,46.998644
"Bombus hortorum",7.992967,46.567425
"Bombus hortorum",7.01892,46.02826
"Bombus hortorum",9.514914,47.134728
"Bombus hortorum",10.128384,46.221934
"Bombus hortorum",6.299325,46.473106
"Bombus hortorum",7.470977,46.118991
"Bombus hortorum",7.923723,46.117953
"Bombus hortorum",7.471629,47.198438
"Bombus hortorum",7.339495,47.288347
"Bombus hortorum",9.622817,46.547805
"Bombus hortorum",8.793456,47.280432
"Bombus hortorum",8.332389,47.374877
"Bombus hortorum",7.870797,47.602377
"Bombus hortorum",8.401835,47.554213
"Bombus hortorum",6.843283,47.044491
"Bombus hortorum",7.470507,46.472448
"Bombus hortorum",9.342587,47.522669
"Bombus hortorum",9.0877,46.106946
"Bombus hortorum",6.17335,46.29182
"Bombus hortorum",8.40021,47.46428
"Bombus hortorum",8.32789,47.10506
"Bombus hortorum",7.27533,46.65862
"Bombus hortorum",6.17545,46.20188
"Bombus hortorum",8.087479,47.175674
