"Species","Longitude","Latitude"
"Megachile willughbiella",8.96342,46.28864
"Megachile willughbiella",6.5531,46.88018
"Megachile willughbiella",9.63376,46.81757
"Megachile willughbiella",8.9584,46.10877
"Megachile willughbiella",7.14517,46.5684
"Megachile willughbiella",7.14832,45.98369
"Megachile willughbiella",8.00281,47.51187
"Megachile willughbiella",10.42191,46.84471
"Megachile willughbiella",8.92937,47.4137
"Megachile willughbiella",7.93309,47.15241
"Megachile willughbiella",7.80185,47.24285
"Megachile willughbiella",7.98976,46.25259
"Megachile willughbiella",7.01824,46.11821
"Megachile willughbiella",10.128384,46.221934
"Megachile willughbiella",8.799183,47.505254
"Megachile willughbiella",8.670633,47.686587
"Megachile willughbiella",8.596195,47.327558
"Megachile willughbiella",8.334655,47.509779
"Megachile willughbiella",8.731734,47.461051
"Megachile willughbiella",8.401835,47.554213
"Megachile willughbiella",7.471741,47.378328
"Megachile willughbiella",8.324172,46.880191
"Megachile willughbiella",9.704935,46.951162
"Megachile willughbiella",7.870797,47.602377
"Megachile willughbiella",8.163369,47.412515
"Megachile willughbiella",6.17335,46.29182
"Megachile willughbiella",8.85476,47.09977
"Megachile willughbiella",6.55899,46.52039
"Megachile willughbiella",5.98115,46.19953
"Megachile willughbiella",8.08362,47.4954
